         314237720 function calls (309171621 primitive calls) in 2552.880 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
11644397/9940132 1876.145    0.000 1927.347    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        1    0.000    0.000    0.000    0.000 ipac.py:312(IpacData)
        1    0.000    0.000    0.000    0.000 sextractor.py:16(SExtractorHeader)
        1    0.000    0.000    0.000    0.000 sextractor.py:103(SExtractorData)
        1    0.000    0.000    0.000    0.000 rst.py:27(SimpleRSTData)
        1    0.000    0.000    0.000    0.000 __init__.py:384(YAMLObjectMetaclass)
        1    0.000    0.000    0.000    0.000 error.py:4(Mark)
        1    0.000    0.000    0.000    0.000 error.py:45(YAMLError)
        1    0.000    0.000    0.000    0.000 tokens.py:2(Token)
        1    0.000    0.000    0.000    0.000 tokens.py:17(DirectiveToken)
        1    0.000    0.000    0.000    0.000 tokens.py:25(DocumentStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:31(StreamStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:39(StreamEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:45(BlockMappingStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:51(FlowSequenceStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:57(FlowSequenceEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:72(FlowEntryToken)
        1    0.000    0.000    0.000    0.000 tokens.py:89(TagToken)
        1    0.000    0.000    0.000    0.000 tokens.py:96(ScalarToken)
        1    0.000    0.000    0.000    0.000 events.py:4(Event)
        1    0.000    0.000    0.000    0.000 events.py:45(DocumentStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:55(__init__)
        1    0.000    0.000    0.000    0.000 events.py:64(ScalarEvent)
        1    0.000    0.000    0.000    0.000 events.py:75(SequenceStartEvent)
        1    0.000    0.000    0.000    0.000 nodes.py:2(Node)
        1    0.000    0.000    0.000    0.000 nodes.py:25(ScalarNode)
        1    0.000    0.000    0.000    0.000 nodes.py:35(CollectionNode)
        1    0.000    0.000    0.000    0.000 nodes.py:47(MappingNode)
        1    0.000    0.000    0.000    0.000 loader.py:11(BaseLoader)
        1    0.000    0.000    0.000    0.000 loader.py:21(FullLoader)
        1    0.000    0.000    0.000    0.000 loader.py:31(SafeLoader)
        1    0.000    0.000    0.000    0.000 loader.py:41(Loader)
        1    0.000    0.000    0.000    0.000 loader.py:55(UnsafeLoader)
        1    0.000    0.000    0.000    0.000 reader.py:146(update)
        1    0.000    0.000    0.000    0.000 scanner.py:32(ScannerError)
        1    0.000    0.000    0.000    0.000 scanner.py:35(SimpleKey)
        1    0.000    0.000    0.000    0.000 scanner.py:371(fetch_stream_end)
        1    0.000    0.000    0.000    0.000 parser.py:69(ParserError)
        1    0.000    0.000    0.000    0.000 composer.py:13(__init__)
        1    0.000    0.000    0.000    0.000 constructor.py:16(ConstructorError)
        1    0.000    0.000    0.000    0.000 constructor.py:725(UnsafeConstructor)
        1    0.000    0.000    0.000    0.000 emitter.py:17(ScalarAnalysis)
        1    0.000    0.000    0.000    0.000 card.py:34(__init__)
        1    0.000    0.000    0.000    0.000 card.py:31(Undefined)
        1    0.000    0.000    0.000    0.000 util.py:158(first)
        1    0.000    0.000    0.000    0.000 util.py:399(fileobj_name)
        1    0.000    0.000    0.000    0.000 util.py:427(fileobj_closed)
        1    0.000    0.000    0.000    0.000 util.py:507(fileobj_is_binary)
        1    0.000    0.000    0.000    0.000 verify.py:10(VerifyError)
        1    0.000    0.000    0.000    0.000 verify.py:27(_Verify)
        7    0.000    0.000    0.000    0.000 column.py:495(__call__)
        1    0.000    0.000    0.000    0.000 column.py:439(ColumnAttribute)
       10    0.000    0.000    0.000    0.000 column.py:854(coord_unit)
       10    0.000    0.000    0.000    0.000 column.py:861(coord_ref_point)
       10    0.000    0.000    0.000    0.000 column.py:869(coord_ref_value)
        5    0.000    0.000    0.000    0.000 column.py:900(ascii)
        1    0.000    0.000    0.000    0.000 column.py:1617(<listcomp>)
        1    0.000    0.000    0.000    0.000 column.py:1619(formats)
        1    0.000    0.000    0.000    0.000 column.py:1635(<listcomp>)
        1    0.000    0.000    0.000    0.000 column.py:1631(_dims)
        1    0.000    0.000    0.000    0.000 column.py:1953(_VLF)
        1    0.000    0.000    0.000    0.000 diff.py:903(ImageDataDiff)
        1    0.000    0.000    0.000    0.000 diff.py:1131(TableDataDiff)
        1    0.000    0.000    0.000    0.000 header.py:504(block_iter)
        2    0.000    0.000    0.000    0.000 header.py:2002(__init__)
        1    0.000    0.000    0.000    0.000 header.py:2097(__init__)
        1    0.000    0.000    0.000    0.000 header.py:2106(__iter__)
        1    0.000    0.000    0.000    0.000 header.py:2157(_HeaderComments)
        1    0.000    0.000    0.000    0.000 file.py:421(_maybe_close_mmap)
        1    0.000    0.000    0.000    0.000 base.py:27(_Delayed)
        1    0.000    0.000    0.000    0.000 base.py:48(InvalidHDUException)
        1    0.000    0.000    0.000    0.000 base.py:101(_BaseHDUMeta)
        1    0.000    0.000    0.000    0.000 image.py:163(match_header)
        1    0.000    0.000    0.000    0.000 image.py:1120(_IndexInfo)
        1    0.000    0.000    0.000    0.000 table.py:35(FITSTableDumpDialect)
        1    0.000    0.000    0.000    0.000 formats.py:424(TimeJD)
        1    0.000    0.000    0.000    0.000 formats.py:636(TimeCxcSec)
        1    0.000    0.000    0.000    0.000 formats.py:649(TimeGPS)
        1    0.000    0.000    0.000    0.000 formats.py:671(TimePlotDate)
        1    0.000    0.000    0.000    0.000 formats.py:698(TimeStardate)
        1    0.000    0.000    0.000    0.000 formats.py:891(TimeYMDHMS)
        1    0.000    0.000    0.000    0.000 formats.py:1221(TimeISO)
        1    0.000    0.000    0.000    0.000 formats.py:1255(TimeISOT)
        1    0.000    0.000    0.000    0.000 formats.py:1281(TimeYearDayTime)
        1    0.000    0.000    0.000    0.000 formats.py:1478(TimeJulianEpoch)
        1    0.000    0.000    0.000    0.000 formats.py:1528(TimeBesselianEpochString)
        1    0.000    0.000    0.000    0.000 formats.py:1544(TimeDeltaFormatMeta)
        1    0.000    0.000    0.000    0.000 formats.py:1548(TimeDeltaFormat)
        1    0.000    0.000    0.000    0.000 formats.py:1563(TimeDeltaNumeric)
        1    0.000    0.000    0.000    0.000 formats.py:1586(TimeDeltaJD)
        1    0.000    0.000    0.000    0.000 core.py:262(TimeDeltaInfo)
        1    0.000    0.000    0.000    0.000 core.py:2038(__lt__)
        1    0.000    0.000    0.000    0.000 core.py:2553(OperandTypeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:221(VOTableChangeWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:239(IOWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:251(W01)
        1    0.000    0.000    0.000    0.000 exceptions.py:274(W02)
        1    0.000    0.000    0.000    0.000 exceptions.py:356(W04)
        1    0.000    0.000    0.000    0.000 exceptions.py:403(W07)
        1    0.000    0.000    0.000    0.000 exceptions.py:423(W08)
        1    0.000    0.000    0.000    0.000 exceptions.py:452(W10)
        1    0.000    0.000    0.000    0.000 exceptions.py:491(W12)
        1    0.000    0.000    0.000    0.000 exceptions.py:621(W21)
        1    0.000    0.000    0.000    0.000 exceptions.py:633(W22)
        1    0.000    0.000    0.000    0.000 exceptions.py:648(W23)
        1    0.000    0.000    0.000    0.000 exceptions.py:694(W27)
        1    0.000    0.000    0.000    0.000 exceptions.py:750(W31)
        1    0.000    0.000    0.000    0.000 exceptions.py:872(W39)
        1    0.000    0.000    0.000    0.000 exceptions.py:886(W40)
        1    0.000    0.000    0.000    0.000 exceptions.py:899(W41)
        1    0.000    0.000    0.000    0.000 exceptions.py:967(W45)
        1    0.000    0.000    0.000    0.000 exceptions.py:990(W46)
        1    0.000    0.000    0.000    0.000 exceptions.py:1000(W47)
        1    0.000    0.000    0.000    0.000 exceptions.py:1009(W48)
        1    0.000    0.000    0.000    0.000 exceptions.py:1073(W54)
        1    0.000    0.000    0.000    0.000 exceptions.py:1120(E03)
        1    0.000    0.000    0.000    0.000 exceptions.py:1148(E05)
        1    0.000    0.000    0.000    0.000 exceptions.py:1204(E08)
        1    0.000    0.000    0.000    0.000 exceptions.py:1219(E09)
        1    0.000    0.000    0.000    0.000 exceptions.py:1287(E13)
        1    0.000    0.000    0.000    0.000 exceptions.py:1342(E15)
        1    0.000    0.000    0.000    0.000 exceptions.py:1355(E16)
        1    0.000    0.000    0.000    0.000 exceptions.py:1408(E20)
        1    0.000    0.000    0.000    0.000 exceptions.py:1418(E21)
        2    0.000    0.000    0.000    0.000 tree.py:133(_lookup_by_id_or_name_factory)
        1    0.000    0.000    0.000    0.000 tree.py:358(_UcdProperty)
        1    0.000    0.000    0.000    0.000 tree.py:460(SimpleElement)
        1    0.000    0.000    0.000    0.000 converters.py:369(UnicodeChar)
        1    0.000    0.000    0.000    0.000 converters.py:433(Array)
        1    0.000    0.000    0.000    0.000 converters.py:461(VarArray)
        1    0.000    0.000    0.000    0.000 converters.py:528(ScalarVarArray)
        1    0.000    0.000    0.000    0.000 converters.py:626(Numeric)
        1    0.000    0.000    0.000    0.000 converters.py:766(Double)
        1    0.000    0.000    0.000    0.000 converters.py:774(Float)
        1    0.000    0.000    0.000    0.000 converters.py:866(Short)
        1    0.000    0.000    0.000    0.000 converters.py:884(Long)
        1    0.000    0.000    0.000    0.000 converters.py:893(ComplexArrayVarArray)
        1    0.000    0.000    0.000    0.000 converters.py:940(ComplexArray)
        1    0.000    0.000    0.000    0.000 converters.py:1123(BooleanArray)
        3    0.000    0.000    0.000    0.000 config.py:80(DEFINE_string)
        1    0.000    0.000    0.000    0.000 config.py:139(__init__)
        1    0.000    0.000    0.000    0.000 config.py:138(NameSpace)
        1    0.000    0.000    0.000    0.000 api.py:111(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:271(_Final)
        1    0.000    0.000    0.000    0.000 typing.py:280(_Immutable)
        4    0.000    0.000    0.000    0.000 typing.py:827(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:879(_TypingEmpty)
        1    0.000    0.000    0.000    0.000 typing.py:886(_TypingEllipsis)
        1    0.000    0.000    0.000    0.000 typing.py:1376(NamedTuple)
        1    0.000    0.000    0.000    0.000 typing.py:1603(re)
        1    0.000    0.000    0.000    0.000 core.py:664(Sublevel)
        1    0.000    0.000    0.000    0.000 core.py:688(ThreadLocalState)
        1    0.000    0.000    0.000    0.000 core.py:813(Bot)
        1    0.000    0.000    0.000    0.000 core.py:817(AbstractUnit)
        1    0.000    0.000    0.000    0.000 core.py:875(Unit)
        3    0.000    0.000    0.000    0.000 core.py:1031(__len__)
        1    0.000    0.000    0.000    0.000 core.py:1040(strip_weak_type)
        1    0.000    0.000    0.000    0.000 core.py:1105(AbstractToken)
        1    0.000    0.000    0.000    0.000 core.py:1169(_IgnoreElemList)
        1    0.000    0.000    0.000    0.000 core.py:1224(CallPrimitive)
        1    0.000    0.000    0.000    0.000 core.py:1292(__init__)
        1    0.000    0.000    0.000    0.000 util.py:289(strtobool)
        1    0.000    0.000    0.000    0.000 util.py:525(Mixin2to3)
        1    0.000    0.000    0.000    0.000 errors.py:11(DistutilsError)
        1    0.000    0.000    0.000    0.000 errors.py:15(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 errors.py:36(DistutilsFileError)
        1    0.000    0.000    0.000    0.000 errors.py:42(DistutilsOptionError)
        1    0.000    0.000    0.000    0.000 errors.py:56(DistutilsPlatformError)
        1    0.000    0.000    0.000    0.000 errors.py:62(DistutilsExecError)
        1    0.000    0.000    0.000    0.000 errors.py:67(DistutilsInternalError)
        1    0.000    0.000    0.000    0.000 errors.py:72(DistutilsTemplateError)
        1    0.000    0.000    0.000    0.000 errors.py:79(CCompilerError)
        1    0.000    0.000    0.000    0.000 errors.py:85(CompileError)
        1    0.000    0.000    0.000    0.000 errors.py:88(LibError)
        1    0.000    0.000    0.000    0.000 errors.py:92(LinkError)
        1    0.000    0.000    0.000    0.000 errors.py:96(UnknownFileError)
        1    0.000    0.000    0.000    0.000 log.py:16(__init__)
        1    0.000    0.000    0.000    0.000 util.py:99(partialmethod)
        1    0.000    0.000    0.000    0.000 util.py:211(Hashable)
        1    0.000    0.000    0.000    0.000 util.py:310(HashableFunction)
        1    0.000    0.000    0.000    0.000 __init__.py:38(_check_jaxlib_version)
        1    0.000    0.000    0.000    0.000 xla_client.py:159(OpMetadata)
        1    0.000    0.000    0.000    0.000 xla_client.py:484(DotDimensionNumbers)
        1    0.000    0.000    0.000    0.000 xla_client.py:524(ConvolutionDimensionNumbers)
        1    0.000    0.000    0.000    0.000 xla_client.py:632(GatherDimensionNumbers)
        1    0.000    0.000    0.000    0.000 __init__.py:174(value)
        1    0.000    0.000    0.000    0.000 __init__.py:179(_update_logging_levels)
        1    0.000    0.000    0.000    0.000 __init__.py:225(_update_logger_levels)
        1    0.000    0.000    0.000    0.000 __init__.py:235(parse)
        1    0.000    0.000    0.000    0.000 __init__.py:232(_LoggerLevelsParser)
        1    0.000    0.000    0.000    0.000 __init__.py:258(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:251(_LoggerLevelsSerializer)
        1    0.000    0.000    0.000    0.000 __init__.py:1000(PythonFormatter)
        1    0.000    0.000    0.000    0.000 getpass.py:26(GetPassWarning)
        1    0.000    0.000    0.000    0.000 getopt.py:43(GetoptError)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:40(_ArgumentParserCache)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:158(NumericParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:273(convert)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:322(EnumParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:455(ListSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:465(EnumClassListSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:515(EnumClassSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:564(ListParser)
        1    0.000    0.000    0.000    0.000 _helpers.py:80(_ModuleObjectAndName)
        1    0.000    0.000    0.000    0.000 _exceptions.py:78(IllegalFlagValueError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:82(UnrecognizedFlagError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:107(ValidationError)
        6    0.000    0.000    0.000    0.000 _flag.py:116(value)
        1    0.000    0.000    0.000    0.000 _flag.py:307(BooleanFlag)
